category,chemical,pair_count,cat_count,chem_count
Bread & Muffin Mixes,calcium lactate gluconate,0,0,1
Bread & Muffin Mixes,calcium caprylate,0,0,1
Bread & Muffin Mixes,butylated hydroxytoluene,0,0,1
Bread & Muffin Mixes,butylated hydroxyanisole,0,0,1
Bread & Muffin Mixes,butanone,0,0,1
Bread & Muffin Mixes,boron glycinate,0,0,1
Bread & Muffin Mixes,bleach,0,0,1
Bread & Muffin Mixes,bis,0,0,1
Bread & Muffin Mixes,betanin,0,0,1
Bread & Muffin Mixes,beta-phenylmethylamine,0,0,1
Bread & Muffin Mixes,bad hygienic state,0,0,1
Bread & Muffin Mixes,azodicarbonamide,0,0,1
Bread & Muffin Mixes,aromatic hydrocarbons,0,0,1
Bread & Muffin Mixes,aluminium sodium sulphate,0,0,1
Bread & Muffin Mixes,aluminium ammonium sulphate,0,0,1
Bread & Muffin Mixes,alcohol,0,0,1
Bread & Muffin Mixes,activated carbon,0,0,1
Bread & Muffin Mixes,4-hexylresorcinol,0,0,1
Bread & Muffin Mixes,"3,3'-diindolylmethane",0,0,1
Bread & Muffin Mixes,2-methyl-2-propanol,0,0,1
Bread & Muffin Mixes,"1,3-pentadiene",0,0,1
Bread & Muffin Mixes,"1,3-dimethylbutylamine",0,0,1
Breads & Buns,zinc arginine chelate,0,0,1
Breads & Buns,"zinc amino acid chelate, selenium amino acid chelate, calcium amino acid chelate, magnesium amino acid chelate",0,0,1
Breads & Buns,zinc amino acid chelate,0,0,1
Breads & Buns,"yohimbine, synephrine",0,0,1
Breads & Buns,xylene,0,0,1
Breads & Buns,volatile organic compounds,0,0,1
Breads & Buns,vitamin e,0,0,1
Breads & Buns,vitamin b1,0,0,1
Breads & Buns,"vinpocetine, citrulline malate",0,0,1
Breads & Buns,vegetable carbon,0,0,1
Breads & Buns,vardenafil,0,0,1
Breads & Buns,"vanadium, selenium amino acid chelate",0,0,1
Breads & Buns,"vanadium, boron citrate, selenium chelate, copper chelate, manganese chelate, chromium chelate",0,0,1
Breads & Buns,"vanadium, boron citrate, molybdenum amino acid chelate, magnesium chelate, selenium chelate, copper chelate, manganese chelate",0,0,1
Breads & Buns,unsafe ingredient,0,0,1
Breads & Buns,triiodothyronine,0,0,1
Breads & Buns,trichloroethene,0,0,1
Breads & Buns,total phosphates,0,0,1
Breads & Buns,tocotrienol,0,0,1
Breads & Buns,thujone,0,0,1
Breads & Buns,the sum,0,0,1
Breads & Buns,the cold chain -,0,0,1
Breads & Buns,tetrachloroethene,0,0,1
Breads & Buns,sweetener neotame,0,0,1
Breads & Buns,"sulfite, soya",0,0,1
Breads & Buns,"sulfite, milk ingredient, mustard",0,0,1
Breads & Buns,sucralose,0,0,1
Breads & Buns,strychnine,0,0,1
Breads & Buns,strontium,0,0,1
Breads & Buns,stanozolol,0,0,1
Breads & Buns,soya,0,0,1
Breads & Buns,sorbitan tristearate,0,0,1
Breads & Buns,solution,0,0,1
Breads & Buns,sodium methyl p-hydroxybenzoate,0,0,1
Breads & Buns,sodium metabisulfite,0,0,1
Breads & Buns,sodium carbonates,0,0,1
Breads & Buns,sodium azide,0,0,1
Breads & Buns,sodium,0,0,1
Breads & Buns,soda lye,0,0,1
Breads & Buns,smoked hams,0,0,1
Breads & Buns,smoke flavouring,0,0,1
Breads & Buns,smell,0,0,1
Breads & Buns,"sildenafil, sildenafil thiono analogue",0,0,1
Breads & Buns,"sildenafil thiono analogues, tadalafil",0,0,1
Breads & Buns,sibutramine suspected,0,0,1
Breads & Buns,senna alexandrina mill.,0,0,1
Breads & Buns,salted boneless skinless chicken breast contaminated with diesel oil during transport,0,0,1
Breads & Buns,salt,0,0,1
Breads & Buns,salmonella hadar,0,0,1
Breads & Buns,rhodamine b,0,0,1
Breads & Buns,red wine,0,0,1
Breads & Buns,quicksilver,0,0,1
Breads & Buns,pvc,0,0,1
Breads & Buns,pseudovardenafil,0,0,1
Breads & Buns,pseudomonas aeruginosa,0,0,1
Breads & Buns,prepared dishes,0,0,1
Breads & Buns,potato products,0,0,1
Breads & Buns,potassium ferrocyanide,0,0,1
Breads & Buns,potassium aspartate,0,0,1
Breads & Buns,polybutadiene,0,0,1
Breads & Buns,plant parts,0,0,1
Breads & Buns,piperidenafil,0,0,1
Breads & Buns,phenylalanine,0,0,1
Breads & Buns,phenoxyethanol,0,0,1
Breads & Buns,pesticide residues,0,0,1
Breads & Buns,peroxide value,0,0,1
Breads & Buns,pecan nuts,0,0,1
Breads & Buns,paraffin coating,0,0,1
Breads & Buns,para-toluene sulphonamide,0,0,1
Breads & Buns,papain,0,0,1
Breads & Buns,ouzo,0,0,1
Breads & Buns,oil-pollution,0,0,1
Breads & Buns,oil-contaminated pe-hd granules,0,0,1
Breads & Buns,oil-contaminated cocoa beans,0,0,1
Breads & Buns,"novel food ingredient rhodiola rosea, citrulline",0,0,1
Breads & Buns,"novel food ingredient hemidesmus indicus, novel food ingredient hydrastis canadensis",0,0,1
Breads & Buns,"novel food ingredient gynostemma pentaphyllum, novel food ingredient milk thistle",0,0,1
Breads & Buns,novel food ingredient gynostemma pentaphyllum,0,0,1
Breads & Buns,novel food ingredient gymnema syvestre,0,0,1
Breads & Buns,novel food ingredient ginseng,0,0,1
Breads & Buns,"novel food ingredient betaine, tocotrienol, methylcobalamin",0,0,1
Breads & Buns,"novel food ingredient achyranthes aspera, potassium aspartate",0,0,1
Breads & Buns,novel food,0,0,1
Breads & Buns,nordihydroguaiaretic acid,0,0,1
Breads & Buns,non food-grade ingredient,0,0,1
Breads & Buns,natamycin,0,0,1
Breads & Buns,montan acid esters,0,0,1
Breads & Buns,molybdenum chelate,0,0,1
Breads & Buns,mineral oil used,0,0,1
Breads & Buns,milk drink containing melamine,0,0,1
Breads & Buns,milk drink,0,0,1
Breads & Buns,milk,0,0,1
Breads & Buns,microcrystalline wax,0,0,1
Breads & Buns,"methyl-synephrine, phenethylamine",0,0,1
Breads & Buns,methyl isocyanate,0,0,1
Breads & Buns,methamidophos,0,0,1
Breads & Buns,metalaxyl,0,0,1
Breads & Buns,metal particles,0,0,1
Breads & Buns,mesophiles,0,0,1
Breads & Buns,mammalian protein,0,0,1
Breads & Buns,lysozyme,0,0,1
Breads & Buns,lycopene,0,0,1
Breads & Buns,linoleic acid,0,0,1
Breads & Buns,lead oxide,0,0,1
Breads & Buns,l-tryptophan,0,0,1
Breads & Buns,kerosene oil,0,0,1
Breads & Buns,jelly mini-cups containing agar e 406,0,0,1
Breads & Buns,irradiation,0,0,1
Breads & Buns,illegal trade of,0,0,1
Breads & Buns,illegal import of,0,0,1
Breads & Buns,"idebenone, vinpocetine, vincamine",0,0,1
Breads & Buns,guaiacol,0,0,1
Breads & Buns,growth hormone releasing peptide -2,0,0,1
Breads & Buns,green s,0,0,1
Breads & Buns,goat milk protein,0,0,1
Breads & Buns,glutamates,0,0,1
Breads & Buns,ginger,0,0,1
Breads & Buns,"germanium, lithium",0,0,1
Breads & Buns,garcinia cambogia desr,0,0,1
Breads & Buns,gammahydroxibutyrate,0,0,1
Breads & Buns,gamma-aminobutyric acid,0,0,1
Breads & Buns,gamma butyrolactone,0,0,1
Breads & Buns,fulvic acid,0,0,1
Breads & Buns,fruit jelly mix,0,0,1
Breads & Buns,frozen whole cleaned cuttlefish,0,0,1
Breads & Buns,frozen turkey breast,0,0,1
Breads & Buns,free fatty acids,0,0,1
Breads & Buns,food supplements,0,0,1
Breads & Buns,food additive sodium polyacrylate,0,0,1
Breads & Buns,food additive isopropyl alcohol,0,0,1
Breads & Buns,food additive cellulose acetate phtalate,0,0,1
Breads & Buns,folic acid,0,0,1
Breads & Buns,ferrous glucomate,0,0,1
Breads & Buns,fenthion,0,0,1
Breads & Buns,evodiamine,0,0,1
Breads & Buns,ethyl-p-hydroxybenzoate,0,0,1
Breads & Buns,ethyl tertiairy buthyl ether,0,0,1
Breads & Buns,ethyl maltol,0,0,1
Breads & Buns,ethanol,0,0,1
Breads & Buns,erythorbic acid,0,0,1
Breads & Buns,epigallocathechine gallate,0,0,1
Breads & Buns,enterobacteriaceae,0,0,1
Breads & Buns,e 260 synthetic acetic acid,0,0,1
Breads & Buns,duck protein,0,0,1
Breads & Buns,doxylamine,0,0,1
Breads & Buns,diet pills,0,0,1
Breads & Buns,d-aspartic acid,0,0,1
Breads & Buns,cyromazine,0,0,1
Breads & Buns,cristalsulphate,0,0,1
Breads & Buns,corrosion of,0,0,1
Breads & Buns,"copper chelate, manganese chelate, iron amino acid chelate, zinc amino acid chelate, potassium chelate",0,0,1
Breads & Buns,color toluidine red,0,0,1
Breads & Buns,color sudan red b,0,0,1
Breads & Buns,"color sudan 1,sudan 3",0,0,1
Breads & Buns,color rosella extract,0,0,1
Breads & Buns,color migration,0,0,1
Breads & Buns,"color gardenia yellow, flavonoid",0,0,1
Breads & Buns,color fast garnet,0,0,1
Breads & Buns,color chilli sauce,0,0,1
Breads & Buns,color butter yellow,0,0,1
Breads & Buns,color basic red 46,0,0,1
Breads & Buns,cleaning lye,0,0,1
Breads & Buns,"citrulline malate, beta-alanine",0,0,1
Breads & Buns,"citrulline malate, arginine alphaketoglutarate, beta-alanine",0,0,1
Breads & Buns,citrate,0,0,1
Breads & Buns,chromium polynicotinate,0,0,1
Breads & Buns,"chromium nicotinate, calcium potassium phosphate-citrate, zinc glycinate chelate, copper glycinate chelate, manganese glycinate chelate",0,0,1
Breads & Buns,chromium nicotinate,0,0,1
Breads & Buns,christmas hampers,0,0,1
Breads & Buns,chlorophylls,0,0,1
Breads & Buns,chlorophenol,0,0,1
Breads & Buns,chloroform,0,0,1
Breads & Buns,chilled cuttlefish,0,0,1
Breads & Buns,carageenan,0,0,1
Breads & Buns,capsaicinoids,0,0,1
Breads & Buns,calcium lactate gluconate,0,0,1
Breads & Buns,calcium caprylate,0,0,1
Breads & Buns,butylated hydroxytoluene,0,0,1
Breads & Buns,butylated hydroxyanisole,0,0,1
Breads & Buns,butanone,0,0,1
Breads & Buns,boron glycinate,0,0,1
Breads & Buns,bleach,0,0,1
Breads & Buns,bis,0,0,1
Breads & Buns,betanin,0,0,1
Breads & Buns,beta-phenylmethylamine,0,0,1
Breads & Buns,bad hygienic state,0,0,1
Breads & Buns,azodicarbonamide,0,0,1
Breads & Buns,aromatic hydrocarbons,0,0,1
Breads & Buns,aluminium sodium sulphate,0,0,1
Breads & Buns,aluminium ammonium sulphate,0,0,1
Breads & Buns,alcohol,0,0,1
Breads & Buns,activated carbon,0,0,1
Breads & Buns,4-hexylresorcinol,0,0,1
Breads & Buns,"3,3'-diindolylmethane",0,0,1
Breads & Buns,2-methyl-2-propanol,0,0,1
Breads & Buns,"1,3-pentadiene",0,0,1
Breads & Buns,"1,3-dimethylbutylamine",0,0,1
Breakfast Drinks,zinc arginine chelate,0,0,1
Breakfast Drinks,"zinc amino acid chelate, selenium amino acid chelate, calcium amino acid chelate, magnesium amino acid chelate",0,0,1
Breakfast Drinks,zinc amino acid chelate,0,0,1
Breakfast Drinks,"yohimbine, synephrine",0,0,1
Breakfast Drinks,xylene,0,0,1
Breakfast Drinks,volatile organic compounds,0,0,1
Breakfast Drinks,vitamin e,0,0,1
Breakfast Drinks,vitamin b1,0,0,1
Breakfast Drinks,"vinpocetine, citrulline malate",0,0,1
Breakfast Drinks,vegetable carbon,0,0,1
Breakfast Drinks,vardenafil,0,0,1
Breakfast Drinks,"vanadium, selenium amino acid chelate",0,0,1
Breakfast Drinks,"vanadium, boron citrate, selenium chelate, copper chelate, manganese chelate, chromium chelate",0,0,1
Breakfast Drinks,"vanadium, boron citrate, molybdenum amino acid chelate, magnesium chelate, selenium chelate, copper chelate, manganese chelate",0,0,1
Breakfast Drinks,unsafe ingredient,0,0,1
Breakfast Drinks,triiodothyronine,0,0,1
Breakfast Drinks,trichloroethene,0,0,1
Breakfast Drinks,total phosphates,0,0,1
Breakfast Drinks,tocotrienol,0,0,1
Breakfast Drinks,thujone,0,0,1
Breakfast Drinks,the sum,0,0,1
Breakfast Drinks,the cold chain -,0,0,1
Breakfast Drinks,tetrachloroethene,0,0,1
Breakfast Drinks,sweetener neotame,0,0,1
Breakfast Drinks,"sulfite, soya",0,0,1
Breakfast Drinks,"sulfite, milk ingredient, mustard",0,0,1
Breakfast Drinks,sucralose,0,0,1
Breakfast Drinks,strychnine,0,0,1
Breakfast Drinks,strontium,0,0,1
Breakfast Drinks,stanozolol,0,0,1
Breakfast Drinks,soya,0,0,1
Breakfast Drinks,sorbitan tristearate,0,0,1
Breakfast Drinks,solution,0,0,1
Breakfast Drinks,sodium methyl p-hydroxybenzoate,0,0,1
Breakfast Drinks,sodium metabisulfite,0,0,1
Breakfast Drinks,sodium carbonates,0,0,1
Breakfast Drinks,sodium azide,0,0,1
Breakfast Drinks,sodium,0,0,1
Breakfast Drinks,soda lye,0,0,1
Breakfast Drinks,smoked hams,0,0,1
Breakfast Drinks,smoke flavouring,0,0,1
Breakfast Drinks,smell,0,0,1
Breakfast Drinks,"sildenafil, sildenafil thiono analogue",0,0,1
Breakfast Drinks,"sildenafil thiono analogues, tadalafil",0,0,1
Breakfast Drinks,sibutramine suspected,0,0,1
Breakfast Drinks,senna alexandrina mill.,0,0,1
Breakfast Drinks,salted boneless skinless chicken breast contaminated with diesel oil during transport,0,0,1
Breakfast Drinks,salt,0,0,1
Breakfast Drinks,salmonella hadar,0,0,1
Breakfast Drinks,rhodamine b,0,0,1
Breakfast Drinks,red wine,0,0,1
Breakfast Drinks,quicksilver,0,0,1
Breakfast Drinks,pvc,0,0,1
Breakfast Drinks,pseudovardenafil,0,0,1
Breakfast Drinks,pseudomonas aeruginosa,0,0,1
Breakfast Drinks,prepared dishes,0,0,1
Breakfast Drinks,potato products,0,0,1
Breakfast Drinks,potassium ferrocyanide,0,0,1
Breakfast Drinks,potassium aspartate,0,0,1
Breakfast Drinks,polybutadiene,0,0,1
Breakfast Drinks,plant parts,0,0,1
Breakfast Drinks,piperidenafil,0,0,1
Breakfast Drinks,phenylalanine,0,0,1
Breakfast Drinks,phenoxyethanol,0,0,1
Breakfast Drinks,pesticide residues,0,0,1
Breakfast Drinks,peroxide value,0,0,1
Breakfast Drinks,pecan nuts,0,0,1
Breakfast Drinks,paraffin coating,0,0,1
Breakfast Drinks,para-toluene sulphonamide,0,0,1
Breakfast Drinks,papain,0,0,1
Breakfast Drinks,ouzo,0,0,1
Breakfast Drinks,oil-pollution,0,0,1
Breakfast Drinks,oil-contaminated pe-hd granules,0,0,1
Breakfast Drinks,oil-contaminated cocoa beans,0,0,1
Breakfast Drinks,"novel food ingredient rhodiola rosea, citrulline",0,0,1
Breakfast Drinks,"novel food ingredient hemidesmus indicus, novel food ingredient hydrastis canadensis",0,0,1
Breakfast Drinks,"novel food ingredient gynostemma pentaphyllum, novel food ingredient milk thistle",0,0,1
Breakfast Drinks,novel food ingredient gynostemma pentaphyllum,0,0,1
Breakfast Drinks,novel food ingredient gymnema syvestre,0,0,1
Breakfast Drinks,novel food ingredient ginseng,0,0,1
Breakfast Drinks,"novel food ingredient betaine, tocotrienol, methylcobalamin",0,0,1
Breakfast Drinks,"novel food ingredient achyranthes aspera, potassium aspartate",0,0,1
Breakfast Drinks,novel food,0,0,1
Breakfast Drinks,nordihydroguaiaretic acid,0,0,1
Breakfast Drinks,non food-grade ingredient,0,0,1
Breakfast Drinks,natamycin,0,0,1
Breakfast Drinks,montan acid esters,0,0,1
Breakfast Drinks,molybdenum chelate,0,0,1
Breakfast Drinks,mineral oil used,0,0,1
Breakfast Drinks,milk drink containing melamine,0,0,1
Breakfast Drinks,milk drink,0,0,1
Breakfast Drinks,milk,0,0,1
Breakfast Drinks,microcrystalline wax,0,0,1
Breakfast Drinks,"methyl-synephrine, phenethylamine",0,0,1
Breakfast Drinks,methyl isocyanate,0,0,1
Breakfast Drinks,methamidophos,0,0,1
Breakfast Drinks,metalaxyl,0,0,1
Breakfast Drinks,metal particles,0,0,1
Breakfast Drinks,mesophiles,0,0,1
Breakfast Drinks,mammalian protein,0,0,1
Breakfast Drinks,lysozyme,0,0,1
Breakfast Drinks,lycopene,0,0,1
Breakfast Drinks,linoleic acid,0,0,1
Breakfast Drinks,lead oxide,0,0,1
Breakfast Drinks,l-tryptophan,0,0,1
Breakfast Drinks,kerosene oil,0,0,1
Breakfast Drinks,jelly mini-cups containing agar e 406,0,0,1
Breakfast Drinks,irradiation,0,0,1
Breakfast Drinks,illegal trade of,0,0,1
Breakfast Drinks,illegal import of,0,0,1
Breakfast Drinks,"idebenone, vinpocetine, vincamine",0,0,1
Breakfast Drinks,guaiacol,0,0,1
Breakfast Drinks,growth hormone releasing peptide -2,0,0,1
Breakfast Drinks,green s,0,0,1
Breakfast Drinks,goat milk protein,0,0,1
Breakfast Drinks,glutamates,0,0,1
Breakfast Drinks,ginger,0,0,1
Breakfast Drinks,"germanium, lithium",0,0,1
Breakfast Drinks,garcinia cambogia desr,0,0,1
Breakfast Drinks,gammahydroxibutyrate,0,0,1
Breakfast Drinks,gamma-aminobutyric acid,0,0,1
Breakfast Drinks,gamma butyrolactone,0,0,1
Breakfast Drinks,fulvic acid,0,0,1
Breakfast Drinks,fruit jelly mix,0,0,1
Breakfast Drinks,frozen whole cleaned cuttlefish,0,0,1
Breakfast Drinks,frozen turkey breast,0,0,1
Breakfast Drinks,free fatty acids,0,0,1
Breakfast Drinks,food supplements,0,0,1
Breakfast Drinks,food additive sodium polyacrylate,0,0,1
Breakfast Drinks,food additive isopropyl alcohol,0,0,1
Breakfast Drinks,food additive cellulose acetate phtalate,0,0,1
Breakfast Drinks,folic acid,0,0,1
Breakfast Drinks,ferrous glucomate,0,0,1
Breakfast Drinks,fenthion,0,0,1
Breakfast Drinks,evodiamine,0,0,1
Breakfast Drinks,ethyl-p-hydroxybenzoate,0,0,1
Breakfast Drinks,ethyl tertiairy buthyl ether,0,0,1
Breakfast Drinks,ethyl maltol,0,0,1
Breakfast Drinks,ethanol,0,0,1
Breakfast Drinks,erythorbic acid,0,0,1
Breakfast Drinks,epigallocathechine gallate,0,0,1
Breakfast Drinks,enterobacteriaceae,0,0,1
Breakfast Drinks,e 260 synthetic acetic acid,0,0,1
Breakfast Drinks,duck protein,0,0,1
Breakfast Drinks,doxylamine,0,0,1
Breakfast Drinks,diet pills,0,0,1
Breakfast Drinks,d-aspartic acid,0,0,1
Breakfast Drinks,cyromazine,0,0,1
Breakfast Drinks,cristalsulphate,0,0,1
Breakfast Drinks,corrosion of,0,0,1
Breakfast Drinks,"copper chelate, manganese chelate, iron amino acid chelate, zinc amino acid chelate, potassium chelate",0,0,1
Breakfast Drinks,color toluidine red,0,0,1
Breakfast Drinks,color sudan red b,0,0,1
Breakfast Drinks,"color sudan 1,sudan 3",0,0,1
Breakfast Drinks,color rosella extract,0,0,1
Breakfast Drinks,color migration,0,0,1
Breakfast Drinks,"color gardenia yellow, flavonoid",0,0,1
Breakfast Drinks,color fast garnet,0,0,1
Breakfast Drinks,color chilli sauce,0,0,1
Breakfast Drinks,color butter yellow,0,0,1
Breakfast Drinks,color basic red 46,0,0,1
Breakfast Drinks,cleaning lye,0,0,1
Breakfast Drinks,"citrulline malate, beta-alanine",0,0,1
Breakfast Drinks,"citrulline malate, arginine alphaketoglutarate, beta-alanine",0,0,1
Breakfast Drinks,citrate,0,0,1
Breakfast Drinks,chromium polynicotinate,0,0,1
Breakfast Drinks,"chromium nicotinate, calcium potassium phosphate-citrate, zinc glycinate chelate, copper glycinate chelate, manganese glycinate chelate",0,0,1
Breakfast Drinks,chromium nicotinate,0,0,1
Breakfast Drinks,christmas hampers,0,0,1
Breakfast Drinks,chlorophylls,0,0,1
Breakfast Drinks,chlorophenol,0,0,1
Breakfast Drinks,chloroform,0,0,1
Breakfast Drinks,chilled cuttlefish,0,0,1
Breakfast Drinks,carageenan,0,0,1
Breakfast Drinks,capsaicinoids,0,0,1
Breakfast Drinks,calcium lactate gluconate,0,0,1
Breakfast Drinks,calcium caprylate,0,0,1
Breakfast Drinks,butylated hydroxytoluene,0,0,1
Breakfast Drinks,butylated hydroxyanisole,0,0,1
Breakfast Drinks,butanone,0,0,1
Breakfast Drinks,boron glycinate,0,0,1
Breakfast Drinks,bleach,0,0,1
Breakfast Drinks,bis,0,0,1
Breakfast Drinks,betanin,0,0,1
Breakfast Drinks,beta-phenylmethylamine,0,0,1
Breakfast Drinks,bad hygienic state,0,0,1
Breakfast Drinks,azodicarbonamide,0,0,1
Breakfast Drinks,aromatic hydrocarbons,0,0,1
Breakfast Drinks,aluminium sodium sulphate,0,0,1
Breakfast Drinks,aluminium ammonium sulphate,0,0,1
Breakfast Drinks,alcohol,0,0,1
Breakfast Drinks,activated carbon,0,0,1
Breakfast Drinks,4-hexylresorcinol,0,0,1
Breakfast Drinks,"3,3'-diindolylmethane",0,0,1
Breakfast Drinks,2-methyl-2-propanol,0,0,1
Breakfast Drinks,"1,3-pentadiene",0,0,1
Breakfast Drinks,"1,3-dimethylbutylamine",0,0,1
Breakfast Foods,zinc arginine chelate,0,0,1
Breakfast Foods,"zinc amino acid chelate, selenium amino acid chelate, calcium amino acid chelate, magnesium amino acid chelate",0,0,1
Breakfast Foods,zinc amino acid chelate,0,0,1
Breakfast Foods,"yohimbine, synephrine",0,0,1
Breakfast Foods,xylene,0,0,1
Breakfast Foods,volatile organic compounds,0,0,1
Breakfast Foods,vitamin e,0,0,1
Breakfast Foods,vitamin b1,0,0,1
Breakfast Foods,"vinpocetine, citrulline malate",0,0,1
Breakfast Foods,vegetable carbon,0,0,1
Breakfast Foods,vardenafil,0,0,1
Breakfast Foods,"vanadium, selenium amino acid chelate",0,0,1
Breakfast Foods,"vanadium, boron citrate, selenium chelate, copper chelate, manganese chelate, chromium chelate",0,0,1
Breakfast Foods,"vanadium, boron citrate, molybdenum amino acid chelate, magnesium chelate, selenium chelate, copper chelate, manganese chelate",0,0,1
Breakfast Foods,unsafe ingredient,0,0,1
Breakfast Foods,triiodothyronine,0,0,1
Breakfast Foods,trichloroethene,0,0,1
Breakfast Foods,total phosphates,0,0,1
Breakfast Foods,tocotrienol,0,0,1
Breakfast Foods,thujone,0,0,1
Breakfast Foods,the sum,0,0,1
Breakfast Foods,the cold chain -,0,0,1
Breakfast Foods,tetrachloroethene,0,0,1
Breakfast Foods,sweetener neotame,0,0,1
Breakfast Foods,"sulfite, soya",0,0,1
Breakfast Foods,"sulfite, milk ingredient, mustard",0,0,1
Breakfast Foods,sucralose,0,0,1
Breakfast Foods,strychnine,0,0,1
Breakfast Foods,strontium,0,0,1
Breakfast Foods,stanozolol,0,0,1
Breakfast Foods,soya,0,0,1
Breakfast Foods,sorbitan tristearate,0,0,1
Breakfast Foods,solution,0,0,1
Breakfast Foods,sodium methyl p-hydroxybenzoate,0,0,1
Breakfast Foods,sodium metabisulfite,0,0,1
Breakfast Foods,sodium carbonates,0,0,1
Breakfast Foods,sodium azide,0,0,1
Breakfast Foods,sodium,0,0,1
Breakfast Foods,soda lye,0,0,1
Breakfast Foods,smoked hams,0,0,1
Breakfast Foods,smoke flavouring,0,0,1
Breakfast Foods,smell,0,0,1
Breakfast Foods,"sildenafil, sildenafil thiono analogue",0,0,1
Breakfast Foods,"sildenafil thiono analogues, tadalafil",0,0,1
Breakfast Foods,sibutramine suspected,0,0,1
Breakfast Foods,senna alexandrina mill.,0,0,1
Breakfast Foods,salted boneless skinless chicken breast contaminated with diesel oil during transport,0,0,1
Breakfast Foods,salt,0,0,1
Breakfast Foods,salmonella hadar,0,0,1
Breakfast Foods,rhodamine b,0,0,1
Breakfast Foods,red wine,0,0,1
Breakfast Foods,quicksilver,0,0,1
Breakfast Foods,pvc,0,0,1
Breakfast Foods,pseudovardenafil,0,0,1
Breakfast Foods,pseudomonas aeruginosa,0,0,1
Breakfast Foods,prepared dishes,0,0,1
Breakfast Foods,potato products,0,0,1
Breakfast Foods,potassium ferrocyanide,0,0,1
Breakfast Foods,potassium aspartate,0,0,1
Breakfast Foods,polybutadiene,0,0,1
Breakfast Foods,plant parts,0,0,1
Breakfast Foods,piperidenafil,0,0,1
Breakfast Foods,phenylalanine,0,0,1
Breakfast Foods,phenoxyethanol,0,0,1
Breakfast Foods,pesticide residues,0,0,1
Breakfast Foods,peroxide value,0,0,1
Breakfast Foods,pecan nuts,0,0,1
Breakfast Foods,paraffin coating,0,0,1
Breakfast Foods,para-toluene sulphonamide,0,0,1
Breakfast Foods,papain,0,0,1
Breakfast Foods,ouzo,0,0,1
Breakfast Foods,oil-pollution,0,0,1
Breakfast Foods,oil-contaminated pe-hd granules,0,0,1
Breakfast Foods,oil-contaminated cocoa beans,0,0,1
Breakfast Foods,"novel food ingredient rhodiola rosea, citrulline",0,0,1
Breakfast Foods,"novel food ingredient hemidesmus indicus, novel food ingredient hydrastis canadensis",0,0,1
Breakfast Foods,"novel food ingredient gynostemma pentaphyllum, novel food ingredient milk thistle",0,0,1
Breakfast Foods,novel food ingredient gynostemma pentaphyllum,0,0,1
Breakfast Foods,novel food ingredient gymnema syvestre,0,0,1
Breakfast Foods,novel food ingredient ginseng,0,0,1
Breakfast Foods,"novel food ingredient betaine, tocotrienol, methylcobalamin",0,0,1
Breakfast Foods,"novel food ingredient achyranthes aspera, potassium aspartate",0,0,1
Breakfast Foods,novel food,0,0,1
Breakfast Foods,nordihydroguaiaretic acid,0,0,1
Breakfast Foods,non food-grade ingredient,0,0,1
Breakfast Foods,natamycin,0,0,1
Breakfast Foods,montan acid esters,0,0,1
Breakfast Foods,molybdenum chelate,0,0,1
Breakfast Foods,mineral oil used,0,0,1
Breakfast Foods,milk drink containing melamine,0,0,1
Breakfast Foods,milk drink,0,0,1
Breakfast Foods,milk,0,0,1
Breakfast Foods,microcrystalline wax,0,0,1
Breakfast Foods,"methyl-synephrine, phenethylamine",0,0,1
Breakfast Foods,methyl isocyanate,0,0,1
Breakfast Foods,methamidophos,0,0,1
Breakfast Foods,metalaxyl,0,0,1
Breakfast Foods,metal particles,0,0,1
Breakfast Foods,mesophiles,0,0,1
Breakfast Foods,mammalian protein,0,0,1
Breakfast Foods,lysozyme,0,0,1
Breakfast Foods,lycopene,0,0,1
Breakfast Foods,linoleic acid,0,0,1
Breakfast Foods,lead oxide,0,0,1
Breakfast Foods,l-tryptophan,0,0,1
Breakfast Foods,kerosene oil,0,0,1
Breakfast Foods,jelly mini-cups containing agar e 406,0,0,1
Breakfast Foods,irradiation,0,0,1
Breakfast Foods,illegal trade of,0,0,1
Breakfast Foods,illegal import of,0,0,1
Breakfast Foods,"idebenone, vinpocetine, vincamine",0,0,1
Breakfast Foods,guaiacol,0,0,1
Breakfast Foods,growth hormone releasing peptide -2,0,0,1
Breakfast Foods,green s,0,0,1
Breakfast Foods,goat milk protein,0,0,1
Breakfast Foods,glutamates,0,0,1
Breakfast Foods,ginger,0,0,1
Breakfast Foods,"germanium, lithium",0,0,1
Breakfast Foods,garcinia cambogia desr,0,0,1
Breakfast Foods,gammahydroxibutyrate,0,0,1
Breakfast Foods,gamma-aminobutyric acid,0,0,1
Breakfast Foods,gamma butyrolactone,0,0,1
Breakfast Foods,fulvic acid,0,0,1
Breakfast Foods,fruit jelly mix,0,0,1
Breakfast Foods,frozen whole cleaned cuttlefish,0,0,1
Breakfast Foods,frozen turkey breast,0,0,1
Breakfast Foods,free fatty acids,0,0,1
Breakfast Foods,food supplements,0,0,1
Breakfast Foods,food additive sodium polyacrylate,0,0,1
Breakfast Foods,food additive isopropyl alcohol,0,0,1
Breakfast Foods,food additive cellulose acetate phtalate,0,0,1
Breakfast Foods,folic acid,0,0,1
Breakfast Foods,ferrous glucomate,0,0,1
Breakfast Foods,fenthion,0,0,1
Breakfast Foods,evodiamine,0,0,1
Breakfast Foods,ethyl-p-hydroxybenzoate,0,0,1
