category,chemical,pair_count,cat_count,chem_count
Soda,boron citrate,0,320,3
Soda,salicylic acid,0,320,3
Soda,novel food ingredient epimedium,0,320,3
Soda,octopamine hydrochloride,0,320,3
Soda,fluoride,0,320,3
Soda,dehydroepiandrosterone,0,320,3
Soda,color sudan 3,0,320,3
Soda,color rose bengal,0,320,3
Soda,bovine protein,0,320,3
Soda,color sudan,0,320,3
Soda,potassium sorbate,0,320,3
Soda,propionic acid,0,320,3
Soda,sodium erythorbate,0,320,3
Soda,disodium ethylene diamine tetra acetate,0,320,3
Soda,food additive propylene oxide,0,320,3
Soda,acrylamide,0,320,3
Soda,manganese,0,320,3
Soda,paraffin,0,320,3
Soda,5-hydroxytryptophan,0,320,2
Soda,guggulsterone,0,320,2
Soda,novel food ingredient mucuna pruriens,0,320,2
Soda,boron chelate,0,320,2
Soda,"tin, cobalt, germanium, vanadium",0,320,2
Soda,glycine,0,320,2
Soda,lactose,0,320,2
Soda,n-acetylcysteine,0,320,2
Soda,l-carnitine fumarate,0,320,2
Soda,molybdenum amino acid chelate,0,320,2
Soda,beta-asarone,0,320,2
Soda,"nickel, cobalt",0,320,2
Soda,nor-acetildenafil,0,320,2
Soda,selenium,0,320,2
Soda,silver,0,320,2
Soda,color red sandalwood extract,0,320,2
Soda,"vitamin b12, caffeine",0,320,2
Soda,nimesulide,0,320,2
Soda,organic germanium,0,320,2
Soda,color orange rn,0,320,2
Soda,hydroxymethylfurfural,0,320,2
Soda,microbiological contamination,0,320,2
Soda,food supplement,0,320,2
Soda,animal ingredients,0,320,2
Soda,barium,0,320,2
Soda,animal protein,0,320,2
Soda,nitrites,0,320,2
Soda,protein,0,320,2
Soda,deg,0,320,2
Soda,methyl-p-hydroxybenzoate,0,320,2
Soda,chlorine dioxide,0,320,2
Soda,triphosphate,0,320,2
Soda,total color,0,320,2
Soda,fraud with,0,320,2
Soda,calcium carbonate,0,320,2
Soda,phosphoric acid,0,320,2
Soda,sodium sorbate,0,320,2
Soda,sodium aluminium phosphate,0,320,2
Soda,orthophenylphenol,0,320,2
Soda,indigotine / indigo carmine,0,320,2
Soda,disodium diphosphate,0,320,2
Soda,jelly mini-cups containing carrageenan e 407,0,320,2
Soda,hexamethylene tetramine,0,320,2
Soda,boric acid,0,320,2
Soda,curcumin,0,320,2
Soda,fumaric acid,0,320,2
Soda,abietic acid,0,320,2
Soda,"2,4-dinitrophenol",0,320,2
Soda,benzophenone,0,320,2
Soda,food additive white mineral oil,0,320,2
Soda,diesel oil,0,320,2
Soda,antimony,0,320,2
Soda,mercury droplets,0,320,2
Soda,inner coating peeling off,0,320,2
Soda,naphthalene,0,320,2
Soda,ethylcarbamate,0,320,2
Soda,styrene,0,320,2
Soda,paraffin oil,0,320,2
Soda,formol,0,320,2
Soda,tetrachloroethylene,0,320,2
Soda,garcinia cambogia desr,0,320,1
Soda,vitamin e,0,320,1
Soda,papain,0,320,1
Soda,senna alexandrina mill.,0,320,1
Soda,d-aspartic acid,0,320,1
Soda,stanozolol,0,320,1
Soda,smoke flavouring,0,320,1
Soda,zinc amino acid chelate,0,320,1
Soda,gamma-aminobutyric acid,0,320,1
Soda,cyromazine,0,320,1
Soda,"methyl-synephrine, phenethylamine",0,320,1
Soda,"sildenafil, sildenafil thiono analogue",0,320,1
Soda,"vanadium, selenium amino acid chelate",0,320,1
Soda,vardenafil,0,320,1
Soda,"novel food ingredient hemidesmus indicus, novel food ingredient hydrastis canadensis",0,320,1
Soda,molybdenum chelate,0,320,1
Soda,"1,3-dimethylbutylamine",0,320,1
Soda,beta-phenylmethylamine,0,320,1
Soda,novel food ingredient gymnema syvestre,0,320,1
Soda,"novel food ingredient achyranthes aspera, potassium aspartate",0,320,1
Soda,"citrulline malate, beta-alanine",0,320,1
Soda,evodiamine,0,320,1
Soda,novel food ingredient ginseng,0,320,1
Soda,"vinpocetine, citrulline malate",0,320,1
Soda,"zinc amino acid chelate, selenium amino acid chelate, calcium amino acid chelate, magnesium amino acid chelate",0,320,1
Soda,boron glycinate,0,320,1
Soda,"vanadium, boron citrate, selenium chelate, copper chelate, manganese chelate, chromium chelate",0,320,1
Soda,"chromium nicotinate, calcium potassium phosphate-citrate, zinc glycinate chelate, copper glycinate chelate, manganese glycinate chelate",0,320,1
Soda,novel food,0,320,1
Soda,"3,3'-diindolylmethane",0,320,1
Soda,"germanium, lithium",0,320,1
Soda,"copper chelate, manganese chelate, iron amino acid chelate, zinc amino acid chelate, potassium chelate",0,320,1
Soda,potassium aspartate,0,320,1
Soda,"citrulline malate, arginine alphaketoglutarate, beta-alanine",0,320,1
Soda,strontium,0,320,1
Soda,"vanadium, boron citrate, molybdenum amino acid chelate, magnesium chelate, selenium chelate, copper chelate, manganese chelate",0,320,1
Soda,"novel food ingredient rhodiola rosea, citrulline",0,320,1
Soda,zinc arginine chelate,0,320,1
Soda,plant parts,0,320,1
Soda,"novel food ingredient betaine, tocotrienol, methylcobalamin",0,320,1
Soda,calcium caprylate,0,320,1
Soda,tocotrienol,0,320,1
Soda,chromium polynicotinate,0,320,1
Soda,vitamin b1,0,320,1
Soda,mammalian protein,0,320,1
Soda,fulvic acid,0,320,1
Soda,capsaicinoids,0,320,1
Soda,color basic red 46,0,320,1
Soda,"novel food ingredient gynostemma pentaphyllum, novel food ingredient milk thistle",0,320,1
Soda,novel food ingredient gynostemma pentaphyllum,0,320,1
Soda,"sildenafil thiono analogues, tadalafil",0,320,1
Soda,"idebenone, vinpocetine, vincamine",0,320,1
Soda,chromium nicotinate,0,320,1
Soda,color toluidine red,0,320,1
Soda,pseudovardenafil,0,320,1
Soda,folic acid,0,320,1
Soda,growth hormone releasing peptide -2,0,320,1
Soda,strychnine,0,320,1
Soda,e 260 synthetic acetic acid,0,320,1
Soda,color butter yellow,0,320,1
Soda,linoleic acid,0,320,1
Soda,bis,0,320,1
Soda,"color gardenia yellow, flavonoid",0,320,1
Soda,color fast garnet,0,320,1
Soda,sibutramine suspected,0,320,1
Soda,"yohimbine, synephrine",0,320,1
Soda,duck protein,0,320,1
Soda,color rosella extract,0,320,1
Soda,free fatty acids,0,320,1
Soda,non food-grade ingredient,0,320,1
Soda,doxylamine,0,320,1
Soda,metalaxyl,0,320,1
Soda,ginger,0,320,1
Soda,pseudomonas aeruginosa,0,320,1
Soda,rhodamine b,0,320,1
Soda,piperidenafil,0,320,1
Soda,color sudan red b,0,320,1
Soda,bad hygienic state,0,320,1
Soda,solution,0,320,1
Soda,unsafe ingredient,0,320,1
Soda,enterobacteriaceae,0,320,1
Soda,"color sudan 1,sudan 3",0,320,1
Soda,food supplements,0,320,1
Soda,diet pills,0,320,1
Soda,goat milk protein,0,320,1
Soda,salmonella hadar,0,320,1
Soda,metal particles,0,320,1
Soda,salt,0,320,1
Soda,epigallocathechine gallate,0,320,1
Soda,triiodothyronine,0,320,1
Soda,pesticide residues,0,320,1
Soda,gammahydroxibutyrate,0,320,1
Soda,nordihydroguaiaretic acid,0,320,1
Soda,gamma butyrolactone,0,320,1
Soda,ouzo,0,320,1
Soda,l-tryptophan,0,320,1
Soda,glutamates,0,320,1
Soda,phenylalanine,0,320,1
Soda,montan acid esters,0,320,1
Soda,food additive isopropyl alcohol,0,320,1
Soda,thujone,0,320,1
Soda,erythorbic acid,0,320,1
Soda,food additive sodium polyacrylate,0,320,1
Soda,sorbitan tristearate,0,320,1
Soda,betanin,0,320,1
Soda,aluminium sodium sulphate,0,320,1
Soda,sodium metabisulfite,0,320,1
Soda,food additive cellulose acetate phtalate,0,320,1
Soda,azodicarbonamide,0,320,1
Soda,lycopene,0,320,1
Soda,4-hexylresorcinol,0,320,1
Soda,methamidophos,0,320,1
Soda,vegetable carbon,0,320,1
Soda,sucralose,0,320,1
Soda,ethyl-p-hydroxybenzoate,0,320,1
Soda,ethyl maltol,0,320,1
Soda,aluminium ammonium sulphate,0,320,1
Soda,sodium carbonates,0,320,1
Soda,irradiation,0,320,1
Soda,jelly mini-cups containing agar e 406,0,320,1
Soda,citrate,0,320,1
Soda,soya,0,320,1
Soda,pecan nuts,0,320,1
Soda,"sulfite, soya",0,320,1
Soda,"sulfite, milk ingredient, mustard",0,320,1
Soda,natamycin,0,320,1
Soda,butylated hydroxytoluene,0,320,1
Soda,fruit jelly mix,0,320,1
Soda,the sum,0,320,1
Soda,illegal trade of,0,320,1
Soda,fenthion,0,320,1
Soda,sodium methyl p-hydroxybenzoate,0,320,1
Soda,total phosphates,0,320,1
Soda,green s,0,320,1
Soda,butylated hydroxyanisole,0,320,1
Soda,ferrous glucomate,0,320,1
Soda,chlorophylls,0,320,1
Soda,lysozyme,0,320,1
Soda,carageenan,0,320,1
Soda,color chilli sauce,0,320,1
Soda,microcrystalline wax,0,320,1
Soda,2-methyl-2-propanol,0,320,1
Soda,chilled cuttlefish,0,320,1
Soda,peroxide value,0,320,1
Soda,frozen turkey breast,0,320,1
Soda,mineral oil used,0,320,1
Soda,illegal import of,0,320,1
Soda,frozen whole cleaned cuttlefish,0,320,1
Soda,milk,0,320,1
Soda,milk drink containing melamine,0,320,1
Soda,milk drink,0,320,1
Soda,smell,0,320,1
Soda,prepared dishes,0,320,1
Soda,potato products,0,320,1
Soda,salted boneless skinless chicken breast contaminated with diesel oil during transport,0,320,1
Soda,smoked hams,0,320,1
Soda,oil-contaminated pe-hd granules,0,320,1
Soda,oil-pollution,0,320,1
Soda,chlorophenol,0,320,1
Soda,oil-contaminated cocoa beans,0,320,1
Soda,color migration,0,320,1
Soda,corrosion of,0,320,1
Soda,quicksilver,0,320,1
Soda,lead oxide,0,320,1
Soda,phenoxyethanol,0,320,1
Soda,chloroform,0,320,1
Soda,the cold chain -,0,320,1
Soda,cleaning lye,0,320,1
Soda,xylene,0,320,1
Soda,volatile organic compounds,0,320,1
Soda,christmas hampers,0,320,1
Soda,aromatic hydrocarbons,0,320,1
Soda,red wine,0,320,1
Soda,paraffin coating,0,320,1
Soda,kerosene oil,0,320,1
Soda,polybutadiene,0,320,1
Soda,guaiacol,0,320,1
Soda,sodium,0,320,1
Soda,pvc,0,320,1
Soda,para-toluene sulphonamide,0,320,1
Soda,methyl isocyanate,0,320,1
Soda,cristalsulphate,0,320,1
Soda,sodium azide,0,320,1
Cereal,aluminium,88,286,117
Cereal,tartrazine,36,286,87
Cereal,melamine,27,286,59
Cereal,color sudan 1,23,286,569
Cereal,propylene glycol,17,286,20
Cereal,sulfite,13,286,876
Cereal,erythrosine,7,286,94
Cereal,coumarin,7,286,16
Cereal,cadmium,6,286,702
Cereal,benzoic acid,6,286,269
Cereal,sunset yellow fcf,6,286,82
Cereal,lead,5,286,197
Cereal,trans fatty acids,4,286,6
Cereal,sorbic acid,3,286,54
Cereal,azorubine,3,286,30
Cereal,allura red ac,3,286,21
Cereal,propionic acid,3,286,3
Cereal,quinoline yellow,2,286,6
Cereal,chlorine dioxide,2,286,2
Cereal,iodine,1,286,129
Cereal,"3-monochlor-1,2-propanediol",1,286,114
Cereal,ponceau 4r / cochineal red a,1,286,59
Cereal,annato/bixin/norbixin,1,286,59
Cereal,color rhodamine b,1,286,33
Cereal,cyanide,1,286,21
Cereal,color red yeast rice,1,286,11
Cereal,monoethylene glycol,1,286,10
Cereal,fast green fcf / fd&c green,1,286,6
Cereal,peroxide,1,286,5
Cereal,monosodium glutamate,1,286,4
Cereal,toluene,1,286,4
Cereal,detergent,1,286,4
Cereal,protein,1,286,2
Cereal,total color,1,286,2
Cereal,benzophenone,1,286,2
Cereal,mercury droplets,1,286,2
Cereal,azodicarbonamide,1,286,1
Cereal,vegetable carbon,1,286,1
Cereal,sucralose,1,286,1
Cereal,chlorophylls,1,286,1
Cereal,mineral oil used,1,286,1
Cereal,chlorophenol,1,286,1
Cereal,xylene,1,286,1
Cereal,kerosene oil,1,286,1
Cereal,mercury,0,286,1069
Cereal,benzo(a)pyrene,0,286,385
Cereal,color sudan 4,0,286,180
Cereal,arsenic,0,286,161
Cereal,dioxins,0,286,93
Cereal,chromium,0,286,89
Cereal,polyphosphates,0,286,65
Cereal,sibutramine,0,286,64
Cereal,erucic acid,0,286,48
Cereal,titanium dioxide,0,286,48
Cereal,tin,0,286,47
Cereal,"1,3 dimethylamylamine",0,286,46
Cereal,sildenafil,0,286,34
Cereal,nitrate,0,286,33
Cereal,polycyclic aromatic hydrocarbons,0,286,30
Cereal,amaranth,0,286,28
Cereal,nickel,0,286,28
Cereal,sildenafil thiono analogue,0,286,26
Cereal,synephrine,0,286,26
Cereal,yohimbine,0,286,25
Cereal,carrageenan,0,286,24
Cereal,tadalafil,0,286,22
Cereal,benzalkonium chloride,0,286,22
Cereal,color para red,0,286,22
Cereal,morphine,0,286,20
Cereal,cyclamate,0,286,19
Cereal,mineral oil,0,286,19
Cereal,magnesium aspartate,0,286,18
Cereal,morpholine,0,286,18
Cereal,sodium nitrite,0,286,18
Cereal,vitamin b6,0,286,17
Cereal,sodium benzoate,0,286,17
Cereal,benzethonium chloride,0,286,16
Cereal,herbs,0,286,14
Cereal,zinc,0,286,14
Cereal,nitrite,0,286,13
Cereal,saccharin,0,286,13
Cereal,calcium disodium ethylene diamine tetra acetate,0,286,12
Cereal,color,0,286,12
Cereal,non-dioxin-like polychlorobifenyls,0,286,12
Cereal,phenolphthalein,0,286,11
Cereal,gold,0,286,11
Cereal,sodium nitrate,0,286,11
Cereal,vitamin d,0,286,10
Cereal,vinpocetine,0,286,10
Cereal,acesulfame k,0,286,10
Cereal,konjac,0,286,10
Cereal,melatonin,0,286,9
Cereal,food additive formic acid,0,286,9
Cereal,benzene,0,286,9
Cereal,methanol,0,286,9
Cereal,vanadium,0,286,8
Cereal,histamine,0,286,8
Cereal,caffeine,0,286,8
Cereal,carmines,0,286,8
Cereal,polychlorobifenyls,0,286,8
Cereal,semicarbazide,0,286,8
Cereal,copper,0,286,7
Cereal,n-didesmethyl sibutramine,0,286,7
Cereal,color orange ii,0,286,7
Cereal,aflatoxins,0,286,7
Cereal,nitrates,0,286,7
Cereal,propyl p-hydroxybenzoate,0,286,7
Cereal,fruit jelly cups,0,286,7
Cereal,dioxin-like polychlorobifenyls,0,286,7
Cereal,overdosage with nicotinic acid,0,286,6
Cereal,residue level above mrl for copper,0,286,6
Cereal,"tin, nickel",0,286,6
Cereal,vanadyl sulphate,0,286,6
Cereal,aspartame,0,286,6
Cereal,glutamic acid,0,286,6
Cereal,taurine,0,286,6
Cereal,hydrogen peroxide,0,286,6
Cereal,petroleum hydrocarbons,0,286,6
Cereal,tetrahydrocannabinol,0,286,5
Cereal,lithium,0,286,5
Cereal,ephedrine,0,286,5
Cereal,herb,0,286,5
Cereal,diphosphate,0,286,5
Cereal,red 2g,0,286,5
Cereal,agar,0,286,5
Cereal,citric acid,0,286,5
Cereal,pentapotassium triphosphate,0,286,5
Cereal,benzo(a)anthracene,0,286,5
Cereal,chlorine,0,286,5
Cereal,vitamin a,0,286,4
Cereal,color methyl yellow,0,286,4
Cereal,androstenedione,0,286,4
Cereal,chromium amino acid chelate,0,286,4
Cereal,novel food ingredient creatine derivative,0,286,4
Cereal,dimethylsildenafil,0,286,4
Cereal,alkalinity,0,286,4
Cereal,capsaicin,0,286,4
Cereal,color gardenia yellow,0,286,4
Cereal,acetildenafil,0,286,4
Cereal,gluten,0,286,4
Cereal,methylsulphonylmethane,0,286,4
Cereal,tertiary butylhydroquinone,0,286,4
Cereal,diethylene glycol,0,286,4
Cereal,brilliant blue fcf,0,286,4
Cereal,succinic acid,0,286,4
Cereal,phosphate,0,286,4
Cereal,unidentified color,0,286,4
Cereal,perchlorate,0,286,4
Cereal,aliphatic hydrocarbons,0,286,4
Cereal,iron,0,286,4
Cereal,heavy metals,0,286,4
Cereal,chemical contamination,0,286,4
Cereal,progesterone,0,286,3
Cereal,novel food ingredient betaine,0,286,3
Cereal,vitamins,0,286,3
Cereal,boron citrate,0,286,3
Cereal,salicylic acid,0,286,3
Cereal,novel food ingredient epimedium,0,286,3
Cereal,octopamine hydrochloride,0,286,3
Cereal,fluoride,0,286,3
Cereal,dehydroepiandrosterone,0,286,3
Cereal,color sudan 3,0,286,3
Cereal,boron,0,286,3
Cereal,color rose bengal,0,286,3
Cereal,bovine protein,0,286,3
Cereal,color sudan,0,286,3
Cereal,potassium sorbate,0,286,3
Cereal,sodium erythorbate,0,286,3
Cereal,disodium ethylene diamine tetra acetate,0,286,3
Cereal,food additive propylene oxide,0,286,3
Cereal,acrylamide,0,286,3
Cereal,manganese,0,286,3
Cereal,sodium hydroxide,0,286,3
Cereal,paraffin,0,286,3
Cereal,ethylenediaminetetraacetic acid,0,286,2
Cereal,5-hydroxytryptophan,0,286,2
Cereal,guggulsterone,0,286,2
Cereal,novel food ingredient mucuna pruriens,0,286,2
Cereal,boron chelate,0,286,2
Cereal,"tin, cobalt, germanium, vanadium",0,286,2
Cereal,glycine,0,286,2
Cereal,lactose,0,286,2
Cereal,n-acetylcysteine,0,286,2
Cereal,l-carnitine fumarate,0,286,2
Cereal,molybdenum amino acid chelate,0,286,2
Cereal,beta-asarone,0,286,2
Cereal,"nickel, cobalt",0,286,2
Cereal,nor-acetildenafil,0,286,2
Cereal,selenium,0,286,2
Cereal,silver,0,286,2
Cereal,color red sandalwood extract,0,286,2
Cereal,"vitamin b12, caffeine",0,286,2
Cereal,nimesulide,0,286,2
Cereal,organic germanium,0,286,2
Cereal,color orange rn,0,286,2
Cereal,hydroxymethylfurfural,0,286,2
Cereal,microbiological contamination,0,286,2
Cereal,nutrients,0,286,2
Cereal,food supplement,0,286,2
Cereal,animal ingredients,0,286,2
Cereal,barium,0,286,2
Cereal,animal protein,0,286,2
Cereal,nitrites,0,286,2
Cereal,deg,0,286,2
Cereal,methyl-p-hydroxybenzoate,0,286,2
Cereal,triphosphate,0,286,2
Cereal,fraud with,0,286,2
Cereal,calcium carbonate,0,286,2
Cereal,polysorbates,0,286,2
Cereal,phosphoric acid,0,286,2
Cereal,sodium sorbate,0,286,2
Cereal,sodium aluminium phosphate,0,286,2
Cereal,plain caramel,0,286,2
Cereal,orthophenylphenol,0,286,2
Cereal,indigotine / indigo carmine,0,286,2
Cereal,disodium diphosphate,0,286,2
Cereal,jelly mini-cups containing carrageenan e 407,0,286,2
Cereal,hexamethylene tetramine,0,286,2
Cereal,boric acid,0,286,2
Cereal,curcumin,0,286,2
Cereal,sodium propyl p-hydroxybenzoate,0,286,2
Cereal,fumaric acid,0,286,2
Cereal,abietic acid,0,286,2
Cereal,"2,4-dinitrophenol",0,286,2
Cereal,food additive white mineral oil,0,286,2
Cereal,bromate,0,286,2
Cereal,diesel oil,0,286,2
Cereal,antimony,0,286,2
Cereal,inner coating peeling off,0,286,2
Cereal,naphthalene,0,286,2
Cereal,ethylcarbamate,0,286,2
Cereal,styrene,0,286,2
Cereal,paraffin oil,0,286,2
Cereal,formol,0,286,2
Cereal,tetrachloroethylene,0,286,2
Cereal,garcinia cambogia desr,0,286,1
Cereal,vitamin e,0,286,1
Cereal,papain,0,286,1
Cereal,senna alexandrina mill.,0,286,1
Cereal,d-aspartic acid,0,286,1
Cereal,stanozolol,0,286,1
Cereal,smoke flavouring,0,286,1
Cereal,zinc amino acid chelate,0,286,1
Cereal,gamma-aminobutyric acid,0,286,1
Cereal,cyromazine,0,286,1
Cereal,"methyl-synephrine, phenethylamine",0,286,1
Cereal,"sildenafil, sildenafil thiono analogue",0,286,1
Cereal,"vanadium, selenium amino acid chelate",0,286,1
Cereal,vardenafil,0,286,1
Cereal,"novel food ingredient hemidesmus indicus, novel food ingredient hydrastis canadensis",0,286,1
Cereal,molybdenum chelate,0,286,1
Cereal,"1,3-dimethylbutylamine",0,286,1
Cereal,beta-phenylmethylamine,0,286,1
Cereal,novel food ingredient gymnema syvestre,0,286,1
Cereal,"novel food ingredient achyranthes aspera, potassium aspartate",0,286,1
Cereal,"citrulline malate, beta-alanine",0,286,1
Cereal,evodiamine,0,286,1
Cereal,novel food ingredient ginseng,0,286,1
Cereal,"vinpocetine, citrulline malate",0,286,1
Cereal,"zinc amino acid chelate, selenium amino acid chelate, calcium amino acid chelate, magnesium amino acid chelate",0,286,1
Cereal,boron glycinate,0,286,1
Cereal,"vanadium, boron citrate, selenium chelate, copper chelate, manganese chelate, chromium chelate",0,286,1
Cereal,"chromium nicotinate, calcium potassium phosphate-citrate, zinc glycinate chelate, copper glycinate chelate, manganese glycinate chelate",0,286,1
Cereal,novel food,0,286,1
Cereal,"3,3'-diindolylmethane",0,286,1
Cereal,"germanium, lithium",0,286,1
Cereal,"copper chelate, manganese chelate, iron amino acid chelate, zinc amino acid chelate, potassium chelate",0,286,1
Cereal,potassium aspartate,0,286,1
Cereal,"citrulline malate, arginine alphaketoglutarate, beta-alanine",0,286,1
Cereal,strontium,0,286,1
Cereal,"vanadium, boron citrate, molybdenum amino acid chelate, magnesium chelate, selenium chelate, copper chelate, manganese chelate",0,286,1
Cereal,"novel food ingredient rhodiola rosea, citrulline",0,286,1
Cereal,zinc arginine chelate,0,286,1
Cereal,plant parts,0,286,1
Cereal,"novel food ingredient betaine, tocotrienol, methylcobalamin",0,286,1
Cereal,calcium caprylate,0,286,1
Cereal,tocotrienol,0,286,1
Cereal,calcium lactate gluconate,0,286,1
Cereal,chromium polynicotinate,0,286,1
Cereal,vitamin b1,0,286,1
Cereal,mammalian protein,0,286,1
Cereal,fulvic acid,0,286,1
Cereal,capsaicinoids,0,286,1
Cereal,color basic red 46,0,286,1
Cereal,"novel food ingredient gynostemma pentaphyllum, novel food ingredient milk thistle",0,286,1
Cereal,novel food ingredient gynostemma pentaphyllum,0,286,1
Cereal,"sildenafil thiono analogues, tadalafil",0,286,1
Cereal,"idebenone, vinpocetine, vincamine",0,286,1
Cereal,chromium nicotinate,0,286,1
Cereal,color toluidine red,0,286,1
Cereal,pseudovardenafil,0,286,1
Cereal,folic acid,0,286,1
Cereal,growth hormone releasing peptide -2,0,286,1
Cereal,strychnine,0,286,1
Cereal,e 260 synthetic acetic acid,0,286,1
Cereal,color butter yellow,0,286,1
Cereal,linoleic acid,0,286,1
Cereal,alcohol,0,286,1
Cereal,bis,0,286,1
Cereal,"color gardenia yellow, flavonoid",0,286,1
Cereal,color fast garnet,0,286,1
Cereal,sibutramine suspected,0,286,1
Cereal,"yohimbine, synephrine",0,286,1
Cereal,duck protein,0,286,1
Cereal,color rosella extract,0,286,1
Cereal,free fatty acids,0,286,1
Cereal,non food-grade ingredient,0,286,1
Cereal,doxylamine,0,286,1
Cereal,metalaxyl,0,286,1
Cereal,ginger,0,286,1
Cereal,pseudomonas aeruginosa,0,286,1
Cereal,rhodamine b,0,286,1
Cereal,piperidenafil,0,286,1
Cereal,color sudan red b,0,286,1
Cereal,bad hygienic state,0,286,1
Cereal,solution,0,286,1
Cereal,unsafe ingredient,0,286,1
Cereal,enterobacteriaceae,0,286,1
Cereal,"color sudan 1,sudan 3",0,286,1
Cereal,food supplements,0,286,1
Cereal,diet pills,0,286,1
Cereal,goat milk protein,0,286,1
Cereal,salmonella hadar,0,286,1
Cereal,metal particles,0,286,1
Cereal,salt,0,286,1
Cereal,mesophiles,0,286,1
Cereal,epigallocathechine gallate,0,286,1
Cereal,ethanol,0,286,1
Cereal,triiodothyronine,0,286,1
Cereal,pesticide residues,0,286,1
Cereal,gammahydroxibutyrate,0,286,1
Cereal,nordihydroguaiaretic acid,0,286,1
Cereal,gamma butyrolactone,0,286,1
Cereal,ouzo,0,286,1
Cereal,l-tryptophan,0,286,1
Cereal,glutamates,0,286,1
Cereal,phenylalanine,0,286,1
Cereal,montan acid esters,0,286,1
Cereal,food additive isopropyl alcohol,0,286,1
Cereal,thujone,0,286,1
Cereal,erythorbic acid,0,286,1
Cereal,food additive sodium polyacrylate,0,286,1
Cereal,sorbitan tristearate,0,286,1
Cereal,betanin,0,286,1
Cereal,aluminium sodium sulphate,0,286,1
Cereal,sodium metabisulfite,0,286,1
Cereal,food additive cellulose acetate phtalate,0,286,1
Cereal,lycopene,0,286,1
Cereal,4-hexylresorcinol,0,286,1
Cereal,methamidophos,0,286,1
Cereal,ethyl-p-hydroxybenzoate,0,286,1
Cereal,ethyl maltol,0,286,1
Cereal,aluminium ammonium sulphate,0,286,1
Cereal,sodium carbonates,0,286,1
Cereal,irradiation,0,286,1
Cereal,jelly mini-cups containing agar e 406,0,286,1
Cereal,citrate,0,286,1
Cereal,soya,0,286,1
Cereal,pecan nuts,0,286,1
Cereal,"sulfite, soya",0,286,1
Cereal,"sulfite, milk ingredient, mustard",0,286,1
Cereal,natamycin,0,286,1
Cereal,butylated hydroxytoluene,0,286,1
Cereal,fruit jelly mix,0,286,1
Cereal,the sum,0,286,1
Cereal,sweetener neotame,0,286,1
Cereal,illegal trade of,0,286,1
Cereal,fenthion,0,286,1
Cereal,sodium methyl p-hydroxybenzoate,0,286,1
Cereal,total phosphates,0,286,1
Cereal,green s,0,286,1
Cereal,butylated hydroxyanisole,0,286,1
Cereal,ferrous glucomate,0,286,1
Cereal,lysozyme,0,286,1
Cereal,carageenan,0,286,1
Cereal,color chilli sauce,0,286,1
Cereal,microcrystalline wax,0,286,1
Cereal,2-methyl-2-propanol,0,286,1
Cereal,chilled cuttlefish,0,286,1
Cereal,peroxide value,0,286,1
Cereal,frozen turkey breast,0,286,1
Cereal,illegal import of,0,286,1
Cereal,frozen whole cleaned cuttlefish,0,286,1
Cereal,ethyl tertiairy buthyl ether,0,286,1
Cereal,milk,0,286,1
Cereal,milk drink containing melamine,0,286,1
Cereal,milk drink,0,286,1
Cereal,smell,0,286,1
Cereal,prepared dishes,0,286,1
Cereal,potato products,0,286,1
Cereal,salted boneless skinless chicken breast contaminated with diesel oil during transport,0,286,1
Cereal,smoked hams,0,286,1
Cereal,oil-contaminated pe-hd granules,0,286,1
Cereal,oil-pollution,0,286,1
Cereal,oil-contaminated cocoa beans,0,286,1
Cereal,color migration,0,286,1
Cereal,corrosion of,0,286,1
Cereal,quicksilver,0,286,1
Cereal,lead oxide,0,286,1
Cereal,phenoxyethanol,0,286,1
Cereal,tetrachloroethene,0,286,1
Cereal,chloroform,0,286,1
Cereal,the cold chain -,0,286,1
Cereal,butanone,0,286,1
Cereal,cleaning lye,0,286,1
Cereal,"1,3-pentadiene",0,286,1
Cereal,volatile organic compounds,0,286,1
Cereal,christmas hampers,0,286,1
Cereal,aromatic hydrocarbons,0,286,1
Cereal,red wine,0,286,1
Cereal,paraffin coating,0,286,1
Cereal,polybutadiene,0,286,1
Cereal,guaiacol,0,286,1
Cereal,sodium,0,286,1
Cereal,activated carbon,0,286,1
Cereal,pvc,0,286,1
Cereal,para-toluene sulphonamide,0,286,1
Cereal,methyl isocyanate,0,286,1
Cereal,bleach,0,286,1
Cereal,cristalsulphate,0,286,1
Cereal,trichloroethene,0,286,1
Cereal,potassium ferrocyanide,0,286,1
Cereal,soda lye,0,286,1
Cereal,sodium azide,0,286,1
USDA Meat,cadmium,19,130,702
USDA Meat,color sudan 1,12,130,569
USDA Meat,dioxins,12,130,93
USDA Meat,lead,10,130,197
USDA Meat,ponceau 4r / cochineal red a,10,130,59
USDA Meat,sodium nitrate,7,130,11
USDA Meat,polyphosphates,6,130,65
USDA Meat,sulfite,4,130,876
USDA Meat,benzo(a)pyrene,4,130,385
USDA Meat,nitrate,4,130,33
USDA Meat,nitrite,3,130,13
USDA Meat,red 2g,3,130,5
USDA Meat,mercury,2,130,1069
USDA Meat,sodium nitrite,2,130,18
USDA Meat,polychlorobifenyls,2,130,8
USDA Meat,hydrogen peroxide,2,130,6
USDA Meat,gluten,2,130,4
USDA Meat,fraud with,2,130,2
USDA Meat,benzoic acid,1,130,269
USDA Meat,chromium,1,130,89
USDA Meat,sunset yellow fcf,1,130,82
USDA Meat,melamine,1,130,59
